	Anon Student Id	Session Id	Time	Level (Unit)	Problem Name	Problem Start Time	Outcome	KC (Binary-Node)	KC Category (Binary-Node)	Step Name
58536	-S00330	1	2019-04-13T00:39:19	494.0	108	2019-04-13T00:39:19	CORRECT	KC1		KC1
58536	-S00330	1	2019-04-13T00:39:19	494.0	108	2019-04-13T00:39:19	CORRECT	KC2		KC2
58536	-S00330	1	2019-04-13T00:39:19	494.0	108	2019-04-13T00:39:19	INCORRECT	KC3		KC3
58541	-S00200	1	2019-04-13T00:39:41	494.0	46	2019-04-13T00:39:41	CORRECT	KC1		KC1
58541	-S00200	1	2019-04-13T00:39:41	494.0	46	2019-04-13T00:39:41	CORRECT	KC2		KC2
58541	-S00200	1	2019-04-13T00:39:41	494.0	46	2019-04-13T00:39:41	INCORRECT	KC3		KC3
58543	-S00036	1	2019-04-13T00:40:52	494.0	106	2019-04-13T00:40:52	CORRECT	KC1		KC1
58543	-S00036	1	2019-04-13T00:40:52	494.0	106	2019-04-13T00:40:52	CORRECT	KC2		KC2
58543	-S00036	1	2019-04-13T00:40:52	494.0	106	2019-04-13T00:40:52	INCORRECT	KC3		KC3
58547	-S00345	1	2019-04-13T00:41:12	494.0	104	2019-04-13T00:41:12	CORRECT	KC1		KC1
58547	-S00345	1	2019-04-13T00:41:12	494.0	104	2019-04-13T00:41:12	CORRECT	KC2		KC2
58547	-S00345	1	2019-04-13T00:41:12	494.0	104	2019-04-13T00:41:12	INCORRECT	KC3		KC3
58550	-S00325	1	2019-04-13T00:41:49	494.0	49	2019-04-13T00:41:49	CORRECT	KC1		KC1
58550	-S00325	1	2019-04-13T00:41:49	494.0	49	2019-04-13T00:41:49	CORRECT	KC2		KC2
58550	-S00325	1	2019-04-13T00:41:49	494.0	49	2019-04-13T00:41:49	INCORRECT	KC3		KC3
58551	-S00115	1	2019-04-13T00:42:30	494.0	106	2019-04-13T00:42:30	CORRECT	KC1		KC1
58551	-S00115	1	2019-04-13T00:42:30	494.0	106	2019-04-13T00:42:30	CORRECT	KC2		KC2
58551	-S00115	1	2019-04-13T00:42:30	494.0	106	2019-04-13T00:42:30	INCORRECT	KC3		KC3
58553	-S00325	1	2019-04-13T00:42:52	494.0	67	2019-04-13T00:42:52	CORRECT	KC1		KC1
58553	-S00325	1	2019-04-13T00:42:52	494.0	67	2019-04-13T00:42:52	CORRECT	KC2		KC2
58553	-S00325	1	2019-04-13T00:42:52	494.0	67	2019-04-13T00:42:52	INCORRECT	KC3		KC3
58555	-S00409	1	2019-04-13T00:43:04	494.0	104	2019-04-13T00:43:04	CORRECT	KC1		KC1
58555	-S00409	1	2019-04-13T00:43:04	494.0	104	2019-04-13T00:43:04	CORRECT	KC2		KC2
58555	-S00409	1	2019-04-13T00:43:04	494.0	104	2019-04-13T00:43:04	INCORRECT	KC3		KC3
58557	-S00321	1	2019-04-13T00:43:31	494.0	106	2019-04-13T00:43:31	CORRECT	KC1		KC1
58557	-S00321	1	2019-04-13T00:43:31	494.0	106	2019-04-13T00:43:31	CORRECT	KC2		KC2
58557	-S00321	1	2019-04-13T00:43:31	494.0	106	2019-04-13T00:43:31	INCORRECT	KC3		KC3
58563	-S00344	1	2019-04-13T00:45:16	494.0	108	2019-04-13T00:45:16	CORRECT	KC1		KC1
58563	-S00344	1	2019-04-13T00:45:16	494.0	108	2019-04-13T00:45:16	CORRECT	KC2		KC2
58563	-S00344	1	2019-04-13T00:45:16	494.0	108	2019-04-13T00:45:16	INCORRECT	KC3		KC3
58568	-S00117	1	2019-04-13T00:46:07	494.0	43	2019-04-13T00:46:07	CORRECT	KC1		KC1
58568	-S00117	1	2019-04-13T00:46:07	494.0	43	2019-04-13T00:46:07	CORRECT	KC2		KC2
58568	-S00117	1	2019-04-13T00:46:07	494.0	43	2019-04-13T00:46:07	INCORRECT	KC3		KC3
58569	-S00286	1	2019-04-13T00:46:23	494.0	67	2019-04-13T00:46:23	CORRECT	KC1		KC1
58569	-S00286	1	2019-04-13T00:46:23	494.0	67	2019-04-13T00:46:23	CORRECT	KC2		KC2
58569	-S00286	1	2019-04-13T00:46:23	494.0	67	2019-04-13T00:46:23	INCORRECT	KC3		KC3
58570	-S00115	1	2019-04-13T00:46:35	494.0	107	2019-04-13T00:46:35	CORRECT	KC1		KC1
58570	-S00115	1	2019-04-13T00:46:35	494.0	107	2019-04-13T00:46:35	CORRECT	KC2		KC2
58570	-S00115	1	2019-04-13T00:46:35	494.0	107	2019-04-13T00:46:35	INCORRECT	KC3		KC3
58573	-S00325	1	2019-04-13T00:46:50	494.0	104	2019-04-13T00:46:50	CORRECT	KC1		KC1
58573	-S00325	1	2019-04-13T00:46:50	494.0	104	2019-04-13T00:46:50	CORRECT	KC2		KC2
58573	-S00325	1	2019-04-13T00:46:50	494.0	104	2019-04-13T00:46:50	INCORRECT	KC3		KC3
58578	-S00117	1	2019-04-13T00:47:29	494.0	44	2019-04-13T00:47:29	CORRECT	KC1		KC1
58578	-S00117	1	2019-04-13T00:47:29	494.0	44	2019-04-13T00:47:29	CORRECT	KC2		KC2
58578	-S00117	1	2019-04-13T00:47:29	494.0	44	2019-04-13T00:47:29	INCORRECT	KC3		KC3
58579	-S00051	1	2019-04-13T00:47:29	494.0	41	2019-04-13T00:47:29	CORRECT	KC1		KC1
58579	-S00051	1	2019-04-13T00:47:29	494.0	41	2019-04-13T00:47:29	CORRECT	KC2		KC2
58579	-S00051	1	2019-04-13T00:47:29	494.0	41	2019-04-13T00:47:29	INCORRECT	KC3		KC3
58589	-S00325	1	2019-04-13T00:48:33	494.0	106	2019-04-13T00:48:33	CORRECT	KC1		KC1
58589	-S00325	1	2019-04-13T00:48:33	494.0	106	2019-04-13T00:48:33	CORRECT	KC2		KC2
58589	-S00325	1	2019-04-13T00:48:33	494.0	106	2019-04-13T00:48:33	INCORRECT	KC3		KC3
58590	-S00332	1	2019-04-13T00:48:37	494.0	46	2019-04-13T00:48:37	CORRECT	KC1		KC1
58590	-S00332	1	2019-04-13T00:48:37	494.0	46	2019-04-13T00:48:37	CORRECT	KC2		KC2
58590	-S00332	1	2019-04-13T00:48:37	494.0	46	2019-04-13T00:48:37	INCORRECT	KC3		KC3
58591	-S00248	1	2019-04-13T00:48:40	494.0	41	2019-04-13T00:48:40	CORRECT	KC1		KC1
58591	-S00248	1	2019-04-13T00:48:40	494.0	41	2019-04-13T00:48:40	CORRECT	KC2		KC2
58591	-S00248	1	2019-04-13T00:48:40	494.0	41	2019-04-13T00:48:40	INCORRECT	KC3		KC3
58592	-S00336	1	2019-04-13T00:48:42	494.0	43	2019-04-13T00:48:42	CORRECT	KC1		KC1
58592	-S00336	1	2019-04-13T00:48:42	494.0	43	2019-04-13T00:48:42	CORRECT	KC2		KC2
58592	-S00336	1	2019-04-13T00:48:42	494.0	43	2019-04-13T00:48:42	INCORRECT	KC3		KC3
58595	-S00409	1	2019-04-13T00:49:09	494.0	106	2019-04-13T00:49:09	CORRECT	KC1		KC1
58595	-S00409	1	2019-04-13T00:49:09	494.0	106	2019-04-13T00:49:09	CORRECT	KC2		KC2
58595	-S00409	1	2019-04-13T00:49:09	494.0	106	2019-04-13T00:49:09	INCORRECT	KC3		KC3
58596	-S00233	1	2019-04-13T00:49:24	494.0	41	2019-04-13T00:49:24	CORRECT	KC1		KC1
58596	-S00233	1	2019-04-13T00:49:24	494.0	41	2019-04-13T00:49:24	CORRECT	KC2		KC2
58596	-S00233	1	2019-04-13T00:49:24	494.0	41	2019-04-13T00:49:24	INCORRECT	KC3		KC3
58602	-S00325	1	2019-04-13T00:49:46	494.0	107	2019-04-13T00:49:46	CORRECT	KC1		KC1
58602	-S00325	1	2019-04-13T00:49:46	494.0	107	2019-04-13T00:49:46	CORRECT	KC2		KC2
58602	-S00325	1	2019-04-13T00:49:46	494.0	107	2019-04-13T00:49:46	INCORRECT	KC3		KC3
58610	-S00117	1	2019-04-13T00:50:38	494.0	46	2019-04-13T00:50:38	CORRECT	KC1		KC1
58610	-S00117	1	2019-04-13T00:50:38	494.0	46	2019-04-13T00:50:38	CORRECT	KC2		KC2
58610	-S00117	1	2019-04-13T00:50:38	494.0	46	2019-04-13T00:50:38	INCORRECT	KC3		KC3
58614	-S00325	1	2019-04-13T00:51:08	494.0	108	2019-04-13T00:51:08	CORRECT	KC1		KC1
58614	-S00325	1	2019-04-13T00:51:08	494.0	108	2019-04-13T00:51:08	CORRECT	KC2		KC2
58614	-S00325	1	2019-04-13T00:51:08	494.0	108	2019-04-13T00:51:08	INCORRECT	KC3		KC3
58615	-S00057	1	2019-04-13T00:51:10	494.0	67	2019-04-13T00:51:10	CORRECT	KC1		KC1
58615	-S00057	1	2019-04-13T00:51:10	494.0	67	2019-04-13T00:51:10	CORRECT	KC2		KC2
58615	-S00057	1	2019-04-13T00:51:10	494.0	67	2019-04-13T00:51:10	INCORRECT	KC3		KC3
58624	-S00129	1	2019-04-13T00:51:55	494.0	106	2019-04-13T00:51:55	CORRECT	KC1		KC1
58624	-S00129	1	2019-04-13T00:51:55	494.0	106	2019-04-13T00:51:55	CORRECT	KC2		KC2
58624	-S00129	1	2019-04-13T00:51:55	494.0	106	2019-04-13T00:51:55	INCORRECT	KC3		KC3
58625	-S00321	1	2019-04-13T00:51:57	494.0	104	2019-04-13T00:51:57	CORRECT	KC1		KC1
58625	-S00321	1	2019-04-13T00:51:57	494.0	104	2019-04-13T00:51:57	CORRECT	KC2		KC2
58625	-S00321	1	2019-04-13T00:51:57	494.0	104	2019-04-13T00:51:57	INCORRECT	KC3		KC3
58626	-S00233	1	2019-04-13T00:52:01	494.0	43	2019-04-13T00:52:01	CORRECT	KC1		KC1
58626	-S00233	1	2019-04-13T00:52:01	494.0	43	2019-04-13T00:52:01	CORRECT	KC2		KC2
58626	-S00233	1	2019-04-13T00:52:01	494.0	43	2019-04-13T00:52:01	INCORRECT	KC3		KC3
58627	-S00117	1	2019-04-13T00:52:09	494.0	49	2019-04-13T00:52:09	CORRECT	KC1		KC1
58627	-S00117	1	2019-04-13T00:52:09	494.0	49	2019-04-13T00:52:09	CORRECT	KC2		KC2
58627	-S00117	1	2019-04-13T00:52:09	494.0	49	2019-04-13T00:52:09	INCORRECT	KC3		KC3
58631	-S00115	1	2019-04-13T00:53:02	494.0	108	2019-04-13T00:53:02	CORRECT	KC1		KC1
58631	-S00115	1	2019-04-13T00:53:02	494.0	108	2019-04-13T00:53:02	CORRECT	KC2		KC2
58631	-S00115	1	2019-04-13T00:53:02	494.0	108	2019-04-13T00:53:02	INCORRECT	KC3		KC3
58640	-S00117	1	2019-04-13T00:54:13	494.0	67	2019-04-13T00:54:13	CORRECT	KC1		KC1
58640	-S00117	1	2019-04-13T00:54:13	494.0	67	2019-04-13T00:54:13	CORRECT	KC2		KC2
58640	-S00117	1	2019-04-13T00:54:13	494.0	67	2019-04-13T00:54:13	INCORRECT	KC3		KC3
58649	-S00233	1	2019-04-13T00:55:00	494.0	44	2019-04-13T00:55:00	CORRECT	KC1		KC1
58649	-S00233	1	2019-04-13T00:55:00	494.0	44	2019-04-13T00:55:00	CORRECT	KC2		KC2
58649	-S00233	1	2019-04-13T00:55:00	494.0	44	2019-04-13T00:55:00	INCORRECT	KC3		KC3
58652	-S00345	1	2019-04-13T00:55:13	494.0	106	2019-04-13T00:55:13	CORRECT	KC1		KC1
58652	-S00345	1	2019-04-13T00:55:13	494.0	106	2019-04-13T00:55:13	CORRECT	KC2		KC2
58652	-S00345	1	2019-04-13T00:55:13	494.0	106	2019-04-13T00:55:13	INCORRECT	KC3		KC3
58654	-S00210	1	2019-04-13T00:55:15	494.0	41	2019-04-13T00:55:15	CORRECT	KC1		KC1
58654	-S00210	1	2019-04-13T00:55:15	494.0	41	2019-04-13T00:55:15	CORRECT	KC2		KC2
58654	-S00210	1	2019-04-13T00:55:15	494.0	41	2019-04-13T00:55:15	INCORRECT	KC3		KC3
58655	-S00286	1	2019-04-13T00:55:25	494.0	104	2019-04-13T00:55:25	CORRECT	KC1		KC1
58655	-S00286	1	2019-04-13T00:55:25	494.0	104	2019-04-13T00:55:25	CORRECT	KC2		KC2
58655	-S00286	1	2019-04-13T00:55:25	494.0	104	2019-04-13T00:55:25	INCORRECT	KC3		KC3
58659	-S00117	1	2019-04-13T00:56:12	494.0	104	2019-04-13T00:56:12	CORRECT	KC1		KC1
58659	-S00117	1	2019-04-13T00:56:12	494.0	104	2019-04-13T00:56:12	CORRECT	KC2		KC2
58659	-S00117	1	2019-04-13T00:56:12	494.0	104	2019-04-13T00:56:12	INCORRECT	KC3		KC3
58660	-S00051	1	2019-04-13T00:56:12	494.0	43	2019-04-13T00:56:12	CORRECT	KC1		KC1
58660	-S00051	1	2019-04-13T00:56:12	494.0	43	2019-04-13T00:56:12	CORRECT	KC2		KC2
58660	-S00051	1	2019-04-13T00:56:12	494.0	43	2019-04-13T00:56:12	INCORRECT	KC3		KC3
58661	-S00233	1	2019-04-13T00:56:27	494.0	46	2019-04-13T00:56:27	CORRECT	KC1		KC1
58661	-S00233	1	2019-04-13T00:56:27	494.0	46	2019-04-13T00:56:27	CORRECT	KC2		KC2
58661	-S00233	1	2019-04-13T00:56:27	494.0	46	2019-04-13T00:56:27	INCORRECT	KC3		KC3
58663	-S00332	1	2019-04-13T00:56:41	494.0	41	2019-04-13T00:56:41	CORRECT	KC1		KC1
58663	-S00332	1	2019-04-13T00:56:41	494.0	41	2019-04-13T00:56:41	CORRECT	KC2		KC2
58663	-S00332	1	2019-04-13T00:56:41	494.0	41	2019-04-13T00:56:41	INCORRECT	KC3		KC3
58666	-S00233	1	2019-04-13T00:57:05	494.0	49	2019-04-13T00:57:05	CORRECT	KC1		KC1
58666	-S00233	1	2019-04-13T00:57:05	494.0	49	2019-04-13T00:57:05	CORRECT	KC2		KC2
58666	-S00233	1	2019-04-13T00:57:05	494.0	49	2019-04-13T00:57:05	INCORRECT	KC3		KC3
58669	-S00409	1	2019-04-13T00:57:42	494.0	107	2019-04-13T00:57:42	CORRECT	KC1		KC1
58669	-S00409	1	2019-04-13T00:57:42	494.0	107	2019-04-13T00:57:42	CORRECT	KC2		KC2
58669	-S00409	1	2019-04-13T00:57:42	494.0	107	2019-04-13T00:57:42	INCORRECT	KC3		KC3
58671	-S00248	1	2019-04-13T00:57:45	494.0	43	2019-04-13T00:57:45	CORRECT	KC1		KC1
58671	-S00248	1	2019-04-13T00:57:45	494.0	43	2019-04-13T00:57:45	CORRECT	KC2		KC2
58671	-S00248	1	2019-04-13T00:57:45	494.0	43	2019-04-13T00:57:45	INCORRECT	KC3		KC3
58676	-S00129	1	2019-04-13T00:58:22	494.0	108	2019-04-13T00:58:22	CORRECT	KC1		KC1
58676	-S00129	1	2019-04-13T00:58:22	494.0	108	2019-04-13T00:58:22	CORRECT	KC2		KC2
58676	-S00129	1	2019-04-13T00:58:22	494.0	108	2019-04-13T00:58:22	INCORRECT	KC3		KC3
58678	-S00266	1	2019-04-13T00:58:43	494.0	41	2019-04-13T00:58:43	CORRECT	KC1		KC1
58678	-S00266	1	2019-04-13T00:58:43	494.0	41	2019-04-13T00:58:43	CORRECT	KC2		KC2
58678	-S00266	1	2019-04-13T00:58:43	494.0	41	2019-04-13T00:58:43	INCORRECT	KC3		KC3
58682	-S00117	1	2019-04-13T00:59:02	494.0	106	2019-04-13T00:59:02	CORRECT	KC1		KC1
58682	-S00117	1	2019-04-13T00:59:02	494.0	106	2019-04-13T00:59:02	CORRECT	KC2		KC2
58682	-S00117	1	2019-04-13T00:59:02	494.0	106	2019-04-13T00:59:02	INCORRECT	KC3		KC3
58688	-S00233	1	2019-04-13T00:59:39	494.0	67	2019-04-13T00:59:39	CORRECT	KC1		KC1
58688	-S00233	1	2019-04-13T00:59:39	494.0	67	2019-04-13T00:59:39	CORRECT	KC2		KC2
58688	-S00233	1	2019-04-13T00:59:39	494.0	67	2019-04-13T00:59:39	INCORRECT	KC3		KC3
58693	-S00332	1	2019-04-13T01:00:06	494.0	43	2019-04-13T01:00:06	CORRECT	KC1		KC1
58693	-S00332	1	2019-04-13T01:00:06	494.0	43	2019-04-13T01:00:06	CORRECT	KC2		KC2
58693	-S00332	1	2019-04-13T01:00:06	494.0	43	2019-04-13T01:00:06	INCORRECT	KC3		KC3
58695	-S00233	1	2019-04-13T01:00:23	494.0	104	2019-04-13T01:00:23	CORRECT	KC1		KC1
58695	-S00233	1	2019-04-13T01:00:23	494.0	104	2019-04-13T01:00:23	CORRECT	KC2		KC2
58695	-S00233	1	2019-04-13T01:00:23	494.0	104	2019-04-13T01:00:23	INCORRECT	KC3		KC3
58697	-S00210	1	2019-04-13T01:00:26	494.0	43	2019-04-13T01:00:26	CORRECT	KC1		KC1
58697	-S00210	1	2019-04-13T01:00:26	494.0	43	2019-04-13T01:00:26	CORRECT	KC2		KC2
58697	-S00210	1	2019-04-13T01:00:26	494.0	43	2019-04-13T01:00:26	INCORRECT	KC3		KC3
58701	-S00052	1	2019-04-13T01:00:39	494.0	67	2019-04-13T01:00:39	CORRECT	KC1		KC1
58701	-S00052	1	2019-04-13T01:00:39	494.0	67	2019-04-13T01:00:39	CORRECT	KC2		KC2
58701	-S00052	1	2019-04-13T01:00:39	494.0	67	2019-04-13T01:00:39	INCORRECT	KC3		KC3
58706	-S00233	1	2019-04-13T01:00:56	494.0	106	2019-04-13T01:00:56	CORRECT	KC1		KC1
58706	-S00233	1	2019-04-13T01:00:56	494.0	106	2019-04-13T01:00:56	CORRECT	KC2		KC2
58706	-S00233	1	2019-04-13T01:00:56	494.0	106	2019-04-13T01:00:56	INCORRECT	KC3		KC3
58711	-S00266	1	2019-04-13T01:01:07	494.0	43	2019-04-13T01:01:07	CORRECT	KC1		KC1
58711	-S00266	1	2019-04-13T01:01:07	494.0	43	2019-04-13T01:01:07	CORRECT	KC2		KC2
58711	-S00266	1	2019-04-13T01:01:07	494.0	43	2019-04-13T01:01:07	INCORRECT	KC3		KC3
58715	-S00233	1	2019-04-13T01:01:43	494.0	107	2019-04-13T01:01:43	CORRECT	KC1		KC1
58715	-S00233	1	2019-04-13T01:01:43	494.0	107	2019-04-13T01:01:43	CORRECT	KC2		KC2
58715	-S00233	1	2019-04-13T01:01:43	494.0	107	2019-04-13T01:01:43	INCORRECT	KC3		KC3
58718	-S00117	1	2019-04-13T01:02:12	494.0	107	2019-04-13T01:02:12	CORRECT	KC1		KC1
58718	-S00117	1	2019-04-13T01:02:12	494.0	107	2019-04-13T01:02:12	CORRECT	KC2		KC2
58718	-S00117	1	2019-04-13T01:02:12	494.0	107	2019-04-13T01:02:12	INCORRECT	KC3		KC3
58719	-S00233	1	2019-04-13T01:02:16	494.0	108	2019-04-13T01:02:16	CORRECT	KC1		KC1
58719	-S00233	1	2019-04-13T01:02:16	494.0	108	2019-04-13T01:02:16	CORRECT	KC2		KC2
58719	-S00233	1	2019-04-13T01:02:16	494.0	108	2019-04-13T01:02:16	INCORRECT	KC3		KC3
58730	-S00117	1	2019-04-13T01:04:05	494.0	108	2019-04-13T01:04:05	CORRECT	KC1		KC1
58730	-S00117	1	2019-04-13T01:04:05	494.0	108	2019-04-13T01:04:05	CORRECT	KC2		KC2
58730	-S00117	1	2019-04-13T01:04:05	494.0	108	2019-04-13T01:04:05	INCORRECT	KC3		KC3
58731	-S00052	1	2019-04-13T01:04:14	494.0	104	2019-04-13T01:04:14	CORRECT	KC1		KC1
58731	-S00052	1	2019-04-13T01:04:14	494.0	104	2019-04-13T01:04:14	CORRECT	KC2		KC2
58731	-S00052	1	2019-04-13T01:04:14	494.0	104	2019-04-13T01:04:14	INCORRECT	KC3		KC3
58739	-S00248	1	2019-04-13T01:05:34	494.0	44	2019-04-13T01:05:34	CORRECT	KC1		KC1
58739	-S00248	1	2019-04-13T01:05:34	494.0	44	2019-04-13T01:05:34	CORRECT	KC2		KC2
58739	-S00248	1	2019-04-13T01:05:34	494.0	44	2019-04-13T01:05:34	INCORRECT	KC3		KC3
58742	-S00409	1	2019-04-13T01:05:39	494.0	108	2019-04-13T01:05:39	CORRECT	KC1		KC1
58742	-S00409	1	2019-04-13T01:05:39	494.0	108	2019-04-13T01:05:39	CORRECT	KC2		KC2
58742	-S00409	1	2019-04-13T01:05:39	494.0	108	2019-04-13T01:05:39	INCORRECT	KC3		KC3
58743	-S00321	1	2019-04-13T01:05:40	494.0	108	2019-04-13T01:05:40	CORRECT	KC1		KC1
58743	-S00321	1	2019-04-13T01:05:40	494.0	108	2019-04-13T01:05:40	CORRECT	KC2		KC2
58743	-S00321	1	2019-04-13T01:05:40	494.0	108	2019-04-13T01:05:40	INCORRECT	KC3		KC3
58751	-S00345	1	2019-04-13T01:07:29	494.0	107	2019-04-13T01:07:29	CORRECT	KC1		KC1
58751	-S00345	1	2019-04-13T01:07:29	494.0	107	2019-04-13T01:07:29	CORRECT	KC2		KC2
58751	-S00345	1	2019-04-13T01:07:29	494.0	107	2019-04-13T01:07:29	INCORRECT	KC3		KC3
58754	-S00052	1	2019-04-13T01:07:56	494.0	106	2019-04-13T01:07:56	CORRECT	KC1		KC1
58754	-S00052	1	2019-04-13T01:07:56	494.0	106	2019-04-13T01:07:56	CORRECT	KC2		KC2
58754	-S00052	1	2019-04-13T01:07:56	494.0	106	2019-04-13T01:07:56	INCORRECT	KC3		KC3
58772	-S00190	1	2019-04-13T01:10:29	494.0	43	2019-04-13T01:10:29	CORRECT	KC1		KC1
58772	-S00190	1	2019-04-13T01:10:29	494.0	43	2019-04-13T01:10:29	CORRECT	KC2		KC2
58772	-S00190	1	2019-04-13T01:10:29	494.0	43	2019-04-13T01:10:29	INCORRECT	KC3		KC3
58779	-S00248	1	2019-04-13T01:12:08	494.0	46	2019-04-13T01:12:08	CORRECT	KC1		KC1
58779	-S00248	1	2019-04-13T01:12:08	494.0	46	2019-04-13T01:12:08	CORRECT	KC2		KC2
58779	-S00248	1	2019-04-13T01:12:08	494.0	46	2019-04-13T01:12:08	INCORRECT	KC3		KC3
58784	-S00052	1	2019-04-13T01:12:49	494.0	107	2019-04-13T01:12:49	CORRECT	KC1		KC1
58784	-S00052	1	2019-04-13T01:12:49	494.0	107	2019-04-13T01:12:49	CORRECT	KC2		KC2
58784	-S00052	1	2019-04-13T01:12:49	494.0	107	2019-04-13T01:12:49	INCORRECT	KC3		KC3
58786	-S00266	1	2019-04-13T01:13:00	494.0	44	2019-04-13T01:13:00	CORRECT	KC1		KC1
58786	-S00266	1	2019-04-13T01:13:00	494.0	44	2019-04-13T01:13:00	CORRECT	KC2		KC2
58786	-S00266	1	2019-04-13T01:13:00	494.0	44	2019-04-13T01:13:00	INCORRECT	KC3		KC3
58791	-S00057	1	2019-04-13T01:15:19	494.0	104	2019-04-13T01:15:19	CORRECT	KC1		KC1
58791	-S00057	1	2019-04-13T01:15:19	494.0	104	2019-04-13T01:15:19	CORRECT	KC2		KC2
58791	-S00057	1	2019-04-13T01:15:19	494.0	104	2019-04-13T01:15:19	INCORRECT	KC3		KC3
58792	-S00051	1	2019-04-13T01:15:28	494.0	44	2019-04-13T01:15:28	CORRECT	KC1		KC1
58792	-S00051	1	2019-04-13T01:15:28	494.0	44	2019-04-13T01:15:28	CORRECT	KC2		KC2
58792	-S00051	1	2019-04-13T01:15:28	494.0	44	2019-04-13T01:15:28	INCORRECT	KC3		KC3
58793	-S00219	1	2019-04-13T01:15:37	494.0	67	2019-04-13T01:15:37	CORRECT	KC1		KC1
58793	-S00219	1	2019-04-13T01:15:37	494.0	67	2019-04-13T01:15:37	CORRECT	KC2		KC2
58793	-S00219	1	2019-04-13T01:15:37	494.0	67	2019-04-13T01:15:37	INCORRECT	KC3		KC3
58796	-S00099	1	2019-04-13T01:16:02	494.0	104	2019-04-13T01:16:02	CORRECT	KC1		KC1
58796	-S00099	1	2019-04-13T01:16:02	494.0	104	2019-04-13T01:16:02	CORRECT	KC2		KC2
58796	-S00099	1	2019-04-13T01:16:02	494.0	104	2019-04-13T01:16:02	INCORRECT	KC3		KC3
58797	-S00262	1	2019-04-13T01:16:11	494.0	41	2019-04-13T01:16:11	CORRECT	KC1		KC1
58797	-S00262	1	2019-04-13T01:16:11	494.0	41	2019-04-13T01:16:11	CORRECT	KC2		KC2
58797	-S00262	1	2019-04-13T01:16:11	494.0	41	2019-04-13T01:16:11	INCORRECT	KC3		KC3
58799	-S00345	1	2019-04-13T01:16:13	494.0	108	2019-04-13T01:16:13	CORRECT	KC1		KC1
58799	-S00345	1	2019-04-13T01:16:13	494.0	108	2019-04-13T01:16:13	CORRECT	KC2		KC2
58799	-S00345	1	2019-04-13T01:16:13	494.0	108	2019-04-13T01:16:13	INCORRECT	KC3		KC3
58802	-S00190	1	2019-04-13T01:16:24	494.0	44	2019-04-13T01:16:24	CORRECT	KC1		KC1
58802	-S00190	1	2019-04-13T01:16:24	494.0	44	2019-04-13T01:16:24	CORRECT	KC2		KC2
58802	-S00190	1	2019-04-13T01:16:24	494.0	44	2019-04-13T01:16:24	INCORRECT	KC3		KC3
58806	-S00210	1	2019-04-13T01:17:06	494.0	44	2019-04-13T01:17:06	CORRECT	KC1		KC1
58806	-S00210	1	2019-04-13T01:17:06	494.0	44	2019-04-13T01:17:06	CORRECT	KC2		KC2
58806	-S00210	1	2019-04-13T01:17:06	494.0	44	2019-04-13T01:17:06	INCORRECT	KC3		KC3
58808	-S00167	1	2019-04-13T01:17:25	494.0	67	2019-04-13T01:17:25	CORRECT	KC1		KC1
58808	-S00167	1	2019-04-13T01:17:25	494.0	67	2019-04-13T01:17:25	CORRECT	KC2		KC2
58808	-S00167	1	2019-04-13T01:17:25	494.0	67	2019-04-13T01:17:25	INCORRECT	KC3		KC3
58809	-S00286	1	2019-04-13T01:17:39	494.0	106	2019-04-13T01:17:39	CORRECT	KC1		KC1
58809	-S00286	1	2019-04-13T01:17:39	494.0	106	2019-04-13T01:17:39	CORRECT	KC2		KC2
58809	-S00286	1	2019-04-13T01:17:39	494.0	106	2019-04-13T01:17:39	INCORRECT	KC3		KC3
58810	-S00262	1	2019-04-13T01:17:56	494.0	43	2019-04-13T01:17:56	CORRECT	KC1		KC1
58810	-S00262	1	2019-04-13T01:17:56	494.0	43	2019-04-13T01:17:56	CORRECT	KC2		KC2
58810	-S00262	1	2019-04-13T01:17:56	494.0	43	2019-04-13T01:17:56	INCORRECT	KC3		KC3
58811	-S00286	1	2019-04-13T01:18:24	494.0	107	2019-04-13T01:18:24	CORRECT	KC1		KC1
58811	-S00286	1	2019-04-13T01:18:24	494.0	107	2019-04-13T01:18:24	CORRECT	KC2		KC2
58811	-S00286	1	2019-04-13T01:18:24	494.0	107	2019-04-13T01:18:24	INCORRECT	KC3		KC3
58817	-S00190	1	2019-04-13T01:19:07	494.0	46	2019-04-13T01:19:07	CORRECT	KC1		KC1
58817	-S00190	1	2019-04-13T01:19:07	494.0	46	2019-04-13T01:19:07	CORRECT	KC2		KC2
58817	-S00190	1	2019-04-13T01:19:07	494.0	46	2019-04-13T01:19:07	INCORRECT	KC3		KC3
58818	-S00052	1	2019-04-13T01:19:20	494.0	108	2019-04-13T01:19:20	CORRECT	KC1		KC1
58818	-S00052	1	2019-04-13T01:19:20	494.0	108	2019-04-13T01:19:20	CORRECT	KC2		KC2
58818	-S00052	1	2019-04-13T01:19:20	494.0	108	2019-04-13T01:19:20	INCORRECT	KC3		KC3
58824	-S00051	1	2019-04-13T01:20:29	494.0	46	2019-04-13T01:20:29	CORRECT	KC1		KC1
58824	-S00051	1	2019-04-13T01:20:29	494.0	46	2019-04-13T01:20:29	CORRECT	KC2		KC2
58824	-S00051	1	2019-04-13T01:20:29	494.0	46	2019-04-13T01:20:29	INCORRECT	KC3		KC3
58827	-S00210	1	2019-04-13T01:21:24	494.0	46	2019-04-13T01:21:24	CORRECT	KC1		KC1
